,Place,Phrase,Form,Type,KeyLexemes;
60043,3,её,SPROacc,3,укрепить;
60044,4,грунтовкой,Sins,2,укрепить;
60045,1,Кузьменко,Snom,1,укрепить;
60046,3,ящик,Sacc,3,укрепить;
60047,4,верёвками,Sins,2,укрепить;
60048,1,Федя,Snom,1,укрепить;
60049,3,место,Sacc,3,укрепить;
60050,4,ветвями,Sins,2,укрепить;
60051,3,ручкой,Sins,1,укрепить;
60052,4,проволокой,Sins,2,укрепить;
60053,3,лестница,Snom,1,укрепить;
60054,4,шестами,Sins,2,укрепить;
60055,3,зубами,Sins,1,укрепить;
60056,4,пластинкой,Sins,2,укрепить;
60057,4,составами,Sins,2,укрепить;
60058,3,облицовку,Sacc,3,укрепить;
60059,4,методами,Sins,2,укрепить;
60061,3,сиденья,Sacc,3,укрепить;
60062,4,путём дублирования,путем + Sgen,2,укрепить;
60064,3,Она,SPROnom,1,укрепить;
60065,4,над корытцем,над + Sins,2,укрепить;
60066,1,дизайнеры,Snom,1,укрепить;
60068,3,эмблему,Sacc,3,укрепить;
60069,4,Над / аркой,над + Sins,2,укрепить;
60070,3,трубой,Sins,1,укрепить;
60071,4,на треноге,на + Sloc,2,укрепить;
60072,3,конструкциями,Sins,1,укрепить;
60073,4,на нём,на + SPRPloc,2,укрепить;
60074,1,сосед,Snom,1,укрепить;
60075,3,шляпу,Sacc,3,укрепить;
60076,4,на голове,на + Sloc,2,укрепить;
60077,1,Мать,Snom,1,укрепить;
60078,3,локти,Sacc,3,укрепить;
60079,4,на клеёнке,на + Sloc,2,укрепить;
60081,3,тиски,Snom,1,укрепить;
60082,4,где,ADVPRO,2,укрепить;
60083,1,Нарядчик,Snom,1,укрепить;
60084,3,палочку,Sacc,3,укрепить;
60085,4,в камнях,в + Sloc,2,укрепить;
60087,3,Кое-какие,APROnom,1,укрепить;
60088,4,на мольбертах,на + Sloc,2,укрепить;
60089,1,Длинноволосому,Sdat,1,укрепить;
60090,3,футляр,Sacc,3,укрепить;
60091,4,за спиной,за + Sins,2,укрепить;
60093,3,кусок,Snom,1,укрепить;
60094,4,на подставке,на + Sloc,2,укрепить;
60095,3,колба,Snom,1,укрепить;
60096,4,Над сосудом,над + Sins,2,укрепить;
60097,3,шарик,Snom,1,укрепить;
60098,4,в центре,в + Sloc,2,укрепить;
60099,3,проволочкой,Sins,1,укрепить;
60100,4,на нём,на + SPROloc,2,укрепить;
60101,3,конец,Snom,1,укрепить;
60102,4,у пола,у + Sgen,2,укрепить;
60103,3,труба,Snom,1,укрепить;
60104,4,В водоёме,в + Sloc,2,укрепить;
60105,3,нитях,Sloc,1,укрепить;
60106,4,в / точке,в + Sloc,2,укрепить;
60107,3,стержень,Snom,1,укрепить;
60108,4,На / подставке,на + Sloc,2,укрепить;
60109,3,зеркалом,Sins,1,укрепить;
60110,4,на стене,на + Sloc,2,укрепить;
60111,3,зеркала,Sgen,1,укрепить;
60112,3,полосками,Sins,1,укрепить;
60113,3,ручки,Sgen,1,укрепить;
60114,4,на скобах,на + Sloc,2,укрепить;
60115,3,хвост,Snom,1,укрепить;
60116,4,в / челюстях,в + Sloc,2,укрепить;
60117,1,другой,Snom,1,укрепить;
60118,3,аппарат,Sacc,3,укрепить;
60119,3,Медведь,Snom,1,укрепить;
60120,4,На / палочках,на + Sloc,2,укрепить;
60121,1,он,SPROnom,1,укрепить;
60122,3,знамя,Sacc,3,укрепить;
60123,4,над Россией,над + Sins,2,укрепить;
60124,1,замок,Snom,1,укрепить;
60125,3,на / мысу,на + Sloc,2,укрепить;
60126,3,узлу,Sdat,1,укрепить;
60127,3,пункты,Sacc,1,укрепить;
60128,3,кабинета,Sgen,1,укрепить;
60129,3,город,Sacc,1,укрепить;
60130,1,штурмом,Sins,2,укрепить;
60131,3,позиций,Sgen,1,укрепить;
60132,3,лагере,Sloc,1,укрепить;
60133,3,позицию,Sacc,1,укрепить;
60135,3,городов,Sgen,1,укрепить;
60136,3,тюрьмой,Sins,1,укрепить;
60137,1,Компресс,Snom,1,укрепить;
60139,3,волосы,Sacc,3,укрепить;
60140,1,это,SPROnom,1,укрепить;
60141,3,основу,Sacc,3,укрепить;
60142,1,разлука,Snom,1,укрепить;
60144,1,память,Snom,1,укрепить;
60145,3,дух,Sacc,3,укрепить;
60146,1,Сон,Snom,1,укрепить;
60147,3,тебя,SPROacc,3,укрепить;
60148,1,применение,Snom,1,укрепить;
60149,3,базу,Sacc,3,укрепить;
60150,1,она,SPROnom,1,укрепить;
60151,4,чем,SPROins,2,укрепить;
60152,4,примером,Sins,2,укрепить;
60153,3,богатырство,Snom,1,укрепить;
60154,4,силой,Sins,2,укрепить;
60155,3,ребёнка,Sacc,3,укрепить;
60156,4,огородом,Sins,2,укрепить;
60157,3,независимость,Sacc,3,укрепить;
60158,1,руководству,Sdat,1,укрепить;
60159,3,ситуацию,Sacc,3,укрепить;
60160,3,роль,Snom,1,укрепить;
60161,1,Карзаю,Sdat,2,укрепить;
60162,3,правительство,Sacc,3,укрепить;
60163,1,Путин,Snom,1,укрепить;
60165,3,ведомства,Sacc,3,укрепить;
60166,3,организации,Snom,1,укрепить;
60167,3,позиции,Sacc,3,укрепить;
60168,1,вам,SPROdat,1,укрепить;
60169,3,работу,Sacc,3,укрепить;
60170,1,Мур,Snom,1,укрепить;
60171,3,семью,Sacc,3,укрепить;
60172,1,тренер,Snom,1,укрепить;
60173,1,Кремль,Snom,1,укрепить;
60174,3,влияние,Sacc,3,укрепить;
60175,3,строй,Sacc,3,укрепить;
60176,3,общину,Sacc,3,укрепить;
60177,1,мы,SPROnom,1,укрепить;
60178,3,революцию,Sacc,3,укрепить;
60179,3,дисциплину,Sacc,3,укрепить;
60180,1,Штатов,Sgen,1,укрепить;
60181,3,безопасность,Sacc,3,укрепить;
60182,1,кто,SPROnom,1,укрепить;
60183,1,год,Snom,1,укрепить;
60184,3,веру,Sacc,3,укрепить;
60185,4,в нём,в + SPROloc,2,укрепить;
60186,1,книга,Snom,1,укрепить;
60187,3,культ,Sacc,3,укрепить;
60188,4,во мне,в + SPROloc,2,укрепить;
60189,1,рассказ,Snom,1,укрепить;
60190,3,надежду,Sacc,3,укрепить;
60191,1,новость,Snom,1,укрепить;
60192,3,меня,SPROacc,3,укрепить;
60193,4,в / желании,в + Sloc,2,укрепить;
60194,1,что,SPROnom,1,укрепить;
60196,3,РФС,Sacc,3,укрепить;
60197,4,в ощущении,в + Sloc,2,укрепить;
60198,3,Чика,Sacc,3,укрепить;
60199,4,в мысли,в + Sloc,2,укрепить;
60200,1,отъезд,Snom,1,укрепить;
60201,4,В / позиции,в + Sloc,2,укрепить;
60202,3,систему,Sacc,3,укрепить;
60203,3,силы,Sacc,3,укрепить;
60204,3,волю,Sacc,3,укрепить;
60205,3,идею,Sacc,3,укрепить;
60206,1,Поездка,Snom,1,укрепить;
60207,1,несчастье,Snom,1,укрепить;
60208,3,Палка,Snom,1,укрепить;
60209,4,за / конец,за + Sacc,2,укрепить;
60210,1,артист,Snom,1,укрепить;
60211,3,ляжки,Sacc,3,укрепить;
60212,1,мне,SPROdat,1,укрепить;
60213,3,Розетку,Sacc,3,укрепить;
60215,3,пуговицы,Sacc,3,укрепить;
60216,3,куска,Sgen,1,укрепить;
60217,4,гвоздями,Sins,2,укрепить;
60218,3,социализм,Sacc,3,укрепить;
60219,4,путём / поравнения,путем + Sins,2,укрепить;
60220,1,каждая,APROnom,1,укрепить;
60221,4,приобретениями,Sins,2,укрепить;
60222,1,она,SPROnom,1,укрепить;
60223,4,ставкой,Sins,2,укрепить;
60224,1,обучение,Snom,1,укрепить;
60225,3,это,SPROacc,1,укрепить;
60227,3,сердца,Sacc,3,укрепить;
60229,1,мы,SPROnom,1,умереть;
60231,1,журналист,Snom,1,умереть;
60233,1,тётка,Snom,1,умереть;
60235,1,Татьяна,Snom,1,умереть;
60236,1,ты,SPROnom,1,умереть;
60238,1,Он,SPROnom,1,умереть;
60239,1,Она,SPROnom,1,умереть;
60240,1,Я,SPROnom,1,умереть;
60242,1,Лютый,Snom,1,умереть;
60244,1,Сенека,Snom,1,умереть;
60246,1,профессор,Snom,1,умереть;
60247,1,Мамочка,Snom,1,умереть;
60248,1,порыв,Snom,1,умереть;
60249,1,радио,Snom,1,умереть;
60251,1,Октябрина,Snom,1,умереть;
60252,1,Лазарка,Snom,1,умереть;
60253,1,Он,SPROnom,2,умереть;
60254,1,Одна,APROnom,1,умереть;
60255,1,Рая,Snom,1,умереть;
60256,1,собака,Snom,1,умереть;
60257,1,старуха,Snom,1,умереть;
60258,1,вы,SPROnom,1,умереть;
60260,1,Толя,Snom,1,умереть;
60262,1,что,SPROnom,1,умереть;
60263,1,женщина,Snom,1,умереть;
60264,1,человек,Snom,1,умереть;
60265,1,Азра,Snom,1,умереть;
60266,1,хозяин,Snom,1,умереть;
60267,1,жена,Snom,1,умереть;
60268,1,покойник,Snom,1,умереть;
60269,1,руки,Sacc,1,умереть;
60270,1,отец,Snom,1,умереть;
60271,1,Вася,Snom,1,умереть;
60272,1,мне,SPROdat,2,умереть;
60273,1,Мне,SPROdat,1,умереть;
60274,1,себя,SPROacc,1,умереть;
60275,1,Семён,Snom,1,умереть;
60276,1,Ему,SPROdat,1,умереть;
60277,1,Христос,Snom,1,умереть;
60278,1,кто,SPROnom,1,умереть;
60279,1,вера,Snom,1,умереть;
60280,1,зло,Snom,1,умереть;
60282,1,никто,SPROnom,1,умереть;
60283,1,Эмиль,Snom,1,умереть;
60284,1,бабушка,Snom,1,умереть;
60285,1,тело,Snom,1,умереть;
60286,1,который,APROacc,1,умереть;
60287,1,Аня,Snom,1,умереть;
60288,1,Халабала,Snom,1,умереть;
60289,1,город,Snom,1,умереть;
60290,1,философу,Sdat,1,умереть;
60291,1,Король,Snom,1,умереть;
60292,1,Петька,Snom,1,умереть;
60293,3,от чего,от + SPROgen,2,умереть;
60294,1,Который,APROnom,1,умереть;
60295,3,от горя,от + Sgen,2,умереть;
60296,3,от этого,от + SPROgen,2,умереть;
60297,1,Андрей,Snom,1,умереть;
60298,3,от рака,от + Sgen,2,умереть;
60299,3,от волнения,от + Sgen,2,умереть;
60300,3,от страха,от + Sgen,2,умереть;
60301,3,от / заболеваний,от + Sgen,2,умереть;
60302,1,она,SPROnom,1,умереть;
60303,3,за него,за + SPROacc,2,умереть;
60304,1,Поцелуй,Snom,1,умереть;
60306,3,делать,Vinf,1,уметь;
60307,1,он,SPROnom,1,уметь;
60309,3,Говорить,Vinf,2,уметь;
60310,1,Другая,APROnom,1,уметь;
60312,3,готовить,Vinf,2,уметь;
60313,3,УДАР,Vinf,2,уметь;
60314,1,компании,Snom,1,уметь;
60316,3,продавать,Vinf,2,уметь;
60317,1,дети,Snom,1,уметь;
60318,3,брать,Vinf,2,уметь;
60319,3,развлекаться,Vinf,2,уметь;
60320,1,сила,Snom,1,уметь;
60321,3,воплотить,Vinf,2,уметь;
60322,1,я,SPROnom,1,уметь;
60324,3,шипеть,Vinf,2,уметь;
60325,3,зарабатывать,Vinf,2,уметь;
60327,3,Плавать,Vinf,2,уметь;
60328,1,он,SPROnom,1,уметь;
60329,3,Делиться,Vinf,1,уметь;
60330,1,Она,SPROnom,1,уметь;
60331,3,делать,Vinf,2,уметь;
60332,3,драться,Vinf,2,уметь;
60333,3,добыть,Vinf,2,уметь;
60334,1,Данила,Snom,1,уметь;
60335,3,петь,Vinf,2,уметь;
60336,1,Вадим,Snom,1,уметь;
60337,3,ездить,Vinf,2,уметь;
60338,3,избавиться,Vinf,2,уметь;
